place_fips,STATEFP,Govt_level_x,placename,Govt_level_y,_merge
99069,16,1,Nez Perce County,1,both
99071,16,1,Oneida County,1,both
99073,16,1,Owyhee County,1,both
99075,16,1,Payette County,1,both
99077,16,1,Power County,1,both
99079,16,1,Shoshone County,1,both
99081,16,1,Teton County,1,both
99083,16,1,Twin Falls County,1,both
99083,16,1,Twin Falls County,0,both
99085,16,1,Valley County,1,both
99087,16,1,Washington County,1,both
99001,17,1,Adams County,1,both
99001,17,1,Adams County,0,both
99003,17,1,Alexander County,1,both
99005,17,1,Bond County,1,both
99007,17,1,Boone County,1,both
99009,17,1,Brown County,1,both
99011,17,1,Bureau County,1,both
99013,17,1,Calhoun County,1,both
99015,17,1,Carroll County,1,both
99017,17,1,Cass County,1,both
99019,17,1,Champaign County,1,both
99019,17,1,Champaign County,0,both
99021,17,1,Christian County,1,both
99023,17,1,Clark County,1,both
99025,17,1,Clay County,1,both
99027,17,1,Clinton County,1,both
99029,17,1,Coles County,1,both
99031,17,1,Cook County,1,both
99031,17,1,Cook County,8,both
99031,17,1,Cook County,0,both
99033,17,1,Crawford County,1,both
99035,17,1,Cumberland County,1,both
99037,17,1,DeKalb County,1,both
99039,17,1,De Witt County,1,both
99041,17,1,Douglas County,1,both
99043,17,1,DuPage County,1,both
99045,17,1,Edgar County,1,both
99047,17,1,Edwards County,1,both
99049,17,1,Effingham County,1,both
99049,17,1,Effingham County,0,both
99051,17,1,Fayette County,1,both
99053,17,1,Ford County,1,both
99055,17,1,Franklin County,1,both
99057,17,1,Fulton County,1,both
99059,17,1,Gallatin County,1,both
99061,17,1,Greene County,1,both
99063,17,1,Grundy County,1,both
99065,17,1,Hamilton County,1,both
99067,17,1,Hancock County,1,both
99069,17,1,Hardin County,1,both
99071,17,1,Henderson County,1,both
99073,17,1,Henry County,1,both
99075,17,1,Iroquois County,1,both
99075,17,1,Iroquois County,0,both
99077,17,1,Jackson County,1,both
99079,17,1,Jasper County,1,both
99081,17,1,Jefferson County,1,both
99083,17,1,Jersey County,1,both
99085,17,1,Jo Daviess County,1,both
99087,17,1,Johnson County,1,both
99089,17,1,Kane County,1,both
99089,17,1,Kane County,0,both
99091,17,1,Kankakee County,1,both
99093,17,1,Kendall County,1,both
99095,17,1,Knox County,1,both
99097,17,1,Lake County,1,both
99099,17,1,La Salle County,1,both
99099,17,1,La Salle County,0,both
99101,17,1,Lawrence County,1,both
99103,17,1,Lee County,1,both
99105,17,1,Livingston County,1,both
99105,17,1,Livingston County,0,both
99107,17,1,Logan County,1,both
99109,17,1,McDonough County,1,both
99109,17,1,McDonough County,0,both
99111,17,1,McHenry County,1,both
99113,17,1,McLean County,1,both
99113,17,1,McLean County,0,both
99115,17,1,Macon County,1,both
99117,17,1,Macoupin County,1,both
99119,17,1,Madison County,1,both
99119,17,1,Madison County,0,both
99121,17,1,Marion County,1,both
99123,17,1,Marshall County,1,both
99125,17,1,Mason County,1,both
99127,17,1,Massac County,1,both
99129,17,1,Menard County,1,both
99131,17,1,Mercer County,1,both
99133,17,1,Monroe County,1,both
99135,17,1,Montgomery County,1,both
99135,17,1,Montgomery County,0,both
99137,17,1,Morgan County,1,both
99139,17,1,Moultrie County,1,both
99141,17,1,Ogle County,1,both
99143,17,1,Peoria County,1,both
99143,17,1,Peoria County,0,both
99145,17,1,Perry County,1,both
99145,17,1,Perry County,0,both
99147,17,1,Piatt County,1,both
99149,17,1,Pike County,1,both
99149,17,1,Pike County,0,both
99151,17,1,Pope County,1,both
99153,17,1,Pulaski County,1,both
99153,17,1,Pulaski County,0,both
99155,17,1,Putnam County,1,both
99157,17,1,Randolph County,1,both
99159,17,1,Richland County,1,both
99161,17,1,Rock Island County,1,both
99161,17,1,Rock Island County,0,both
99163,17,1,St. Clair County,1,both
99165,17,1,Saline County,1,both
99167,17,1,Sangamon County,1,both
99167,17,1,Sangamon County,0,both
99169,17,1,Schuyler County,1,both
99171,17,1,Scott County,1,both
99173,17,1,Shelby County,1,both
99175,17,1,Stark County,1,both
99177,17,1,Stephenson County,1,both
99179,17,1,Tazewell County,1,both
99181,17,1,Union County,1,both
99183,17,1,Vermilion County,1,both
99185,17,1,Wabash County,1,both
99187,17,1,Warren County,1,both
99189,17,1,Washington County,1,both
99191,17,1,Wayne County,1,both
99193,17,1,White County,1,both
99193,17,1,White County,0,both
99195,17,1,Whiteside County,1,both
99195,17,1,Whiteside County,0,both
99197,17,1,Will County,1,both
99197,17,1,Will County,0,both
99199,17,1,Williamson County,1,both
99199,17,1,Williamson County,0,both
99201,17,1,Winnebago County,1,both
99201,17,1,Winnebago County,0,both
99203,17,1,Woodford County,1,both
99203,17,1,Woodford County,0,both
99001,18,1,Adams County,1,both
99001,18,1,Adams County,0,both
99003,18,1,Allen County,1,both
99003,18,1,Allen County,0,both
99005,18,1,Bartholomew County,1,both
99005,18,1,Bartholomew County,0,both
99007,18,1,Benton County,1,both
99007,18,1,Benton County,0,both
99009,18,1,Blackford County,1,both
99009,18,1,Blackford County,0,both
99011,18,1,Boone County,1,both
99011,18,1,Boone County,0,both
99013,18,1,Brown County,1,both
99013,18,1,Brown County,0,both
99015,18,1,Carroll County,1,both
99015,18,1,Carroll County,0,both
99017,18,1,Cass County,1,both
99017,18,1,Cass County,0,both
99019,18,1,Clark County,1,both
99019,18,1,Clark County,0,both
99021,18,1,Clay County,1,both
99021,18,1,Clay County,0,both
99023,18,1,Clinton County,1,both
99023,18,1,Clinton County,0,both
99025,18,1,Crawford County,1,both
99025,18,1,Crawford County,0,both
99027,18,1,Daviess County,1,both
99027,18,1,Daviess County,0,both
99029,18,1,Dearborn County,1,both
99029,18,1,Dearborn County,0,both
99031,18,1,Decatur County,1,both
99031,18,1,Decatur County,0,both
99033,18,1,DeKalb County,1,both
99033,18,1,DeKalb County,0,both
99035,18,1,Delaware County,1,both
99035,18,1,Delaware County,0,both
99037,18,1,Dubois County,1,both
99037,18,1,Dubois County,0,both
99039,18,1,Elkhart County,1,both
99039,18,1,Elkhart County,0,both
99041,18,1,Fayette County,1,both
99041,18,1,Fayette County,0,both
99043,18,1,Floyd County,1,both
99043,18,1,Floyd County,0,both
99045,18,1,Fountain County,1,both
99045,18,1,Fountain County,0,both
99047,18,1,Franklin County,1,both
99047,18,1,Franklin County,0,both
99049,18,1,Fulton County,1,both
99049,18,1,Fulton County,0,both
99051,18,1,Gibson County,1,both
99051,18,1,Gibson County,0,both
99053,18,1,Grant County,1,both
99053,18,1,Grant County,0,both
99055,18,1,Greene County,1,both
99055,18,1,Greene County,0,both
99057,18,1,Hamilton County,1,both
99057,18,1,Hamilton County,0,both
99059,18,1,Hancock County,1,both
99059,18,1,Hancock County,0,both
99061,18,1,Harrison County,1,both
99061,18,1,Harrison County,0,both
99063,18,1,Hendricks County,1,both
99063,18,1,Hendricks County,0,both
99065,18,1,Henry County,1,both
99065,18,1,Henry County,0,both
99067,18,1,Howard County,1,both
99067,18,1,Howard County,0,both
99069,18,1,Huntington County,1,both
99069,18,1,Huntington County,0,both
99071,18,1,Jackson County,1,both
99071,18,1,Jackson County,0,both
99073,18,1,Jasper County,1,both
99073,18,1,Jasper County,0,both
99075,18,1,Jay County,1,both
99075,18,1,Jay County,0,both
99077,18,1,Jefferson County,1,both
99077,18,1,Jefferson County,0,both
99079,18,1,Jennings County,1,both
99079,18,1,Jennings County,0,both
99081,18,1,Johnson County,1,both
99081,18,1,Johnson County,0,both
99083,18,1,Knox County,1,both
99083,18,1,Knox County,0,both
99085,18,1,Kosciusko County,1,both
99085,18,1,Kosciusko County,0,both
99087,18,1,LaGrange County,1,both
99087,18,1,LaGrange County,0,both
99089,18,1,Lake County,1,both
99089,18,1,Lake County,0,both
99091,18,1,LaPorte County,1,both
99091,18,1,LaPorte County,0,both
99093,18,1,Lawrence County,1,both
99093,18,1,Lawrence County,0,both
99095,18,1,Madison County,1,both
99095,18,1,Madison County,0,both
99097,18,1,Marion County,,left_only
99099,18,1,Marshall County,1,both
99099,18,1,Marshall County,0,both
99101,18,1,Martin County,1,both
99101,18,1,Martin County,0,both
99103,18,1,Miami County,1,both
99103,18,1,Miami County,0,both
99105,18,1,Monroe County,1,both
99105,18,1,Monroe County,0,both
99107,18,1,Montgomery County,1,both
99107,18,1,Montgomery County,0,both
99109,18,1,Morgan County,1,both
99109,18,1,Morgan County,0,both
99111,18,1,Newton County,1,both
99111,18,1,Newton County,0,both
99113,18,1,Noble County,1,both
99113,18,1,Noble County,0,both
99115,18,1,Ohio County,1,both
99115,18,1,Ohio County,0,both
99117,18,1,Orange County,1,both
99117,18,1,Orange County,0,both
99119,18,1,Owen County,1,both
99119,18,1,Owen County,0,both
99121,18,1,Parke County,1,both
99121,18,1,Parke County,0,both
99123,18,1,Perry County,1,both
99123,18,1,Perry County,0,both
99125,18,1,Pike County,1,both
99125,18,1,Pike County,0,both
99127,18,1,Porter County,1,both
99127,18,1,Porter County,0,both
99129,18,1,Posey County,1,both
99129,18,1,Posey County,0,both
99131,18,1,Pulaski County,1,both
99131,18,1,Pulaski County,0,both
99133,18,1,Putnam County,1,both
99133,18,1,Putnam County,0,both
99135,18,1,Randolph County,1,both
99135,18,1,Randolph County,0,both
99137,18,1,Ripley County,1,both
99137,18,1,Ripley County,0,both
99139,18,1,Rush County,1,both
99139,18,1,Rush County,0,both
99141,18,1,St. Joseph County,1,both
99141,18,1,St. Joseph County,0,both
99143,18,1,Scott County,1,both
99143,18,1,Scott County,0,both
99145,18,1,Shelby County,1,both
99145,18,1,Shelby County,0,both
99147,18,1,Spencer County,1,both
99147,18,1,Spencer County,0,both
99149,18,1,Starke County,1,both
99149,18,1,Starke County,0,both
99151,18,1,Steuben County,1,both
99151,18,1,Steuben County,0,both
99153,18,1,Sullivan County,1,both
99153,18,1,Sullivan County,0,both
99155,18,1,Switzerland County,1,both
99155,18,1,Switzerland County,0,both
99157,18,1,Tippecanoe County,1,both
99157,18,1,Tippecanoe County,0,both
99159,18,1,Tipton County,1,both
99159,18,1,Tipton County,0,both
99161,18,1,Union County,1,both
99161,18,1,Union County,0,both
99163,18,1,Vanderburgh County,1,both
99163,18,1,Vanderburgh County,0,both
99165,18,1,Vermillion County,1,both
99165,18,1,Vermillion County,0,both
99167,18,1,Vigo County,1,both
99167,18,1,Vigo County,0,both
99169,18,1,Wabash County,1,both
99169,18,1,Wabash County,0,both
99171,18,1,Warren County,1,both
99171,18,1,Warren County,0,both
99173,18,1,Warrick County,1,both
99173,18,1,Warrick County,0,both
99175,18,1,Washington County,1,both
99175,18,1,Washington County,0,both
99177,18,1,Wayne County,1,both
99177,18,1,Wayne County,0,both
99179,18,1,Wells County,1,both
99179,18,1,Wells County,0,both
99181,18,1,White County,1,both
99181,18,1,White County,0,both
99183,18,1,Whitley County,1,both
99183,18,1,Whitley County,0,both
99001,19,1,Adair County,1,both
99003,19,1,Adams County,1,both
99005,19,1,Allamakee County,1,both
99007,19,1,Appanoose County,1,both
99009,19,1,Audubon County,1,both
99011,19,1,Benton County,1,both
99013,19,1,Black Hawk County,1,both
99015,19,1,Boone County,1,both
99017,19,1,Bremer County,1,both
99019,19,1,Buchanan County,1,both
99021,19,1,Buena Vista County,1,both
99023,19,1,Butler County,1,both
99025,19,1,Calhoun County,1,both
99027,19,1,Carroll County,1,both
99029,19,1,Cass County,1,both
99031,19,1,Cedar County,1,both
99033,19,1,Cerro Gordo County,1,both
99035,19,1,Cherokee County,1,both
99037,19,1,Chickasaw County,1,both
99039,19,1,Clarke County,1,both
99041,19,1,Clay County,1,both
99043,19,1,Clayton County,1,both
99045,19,1,Clinton County,1,both
99047,19,1,Crawford County,1,both
99049,19,1,Dallas County,1,both
99051,19,1,Davis County,1,both
99053,19,1,Decatur County,1,both
99055,19,1,Delaware County,1,both
99057,19,1,Des Moines County,1,both
99059,19,1,Dickinson County,1,both
99061,19,1,Dubuque County,1,both
99063,19,1,Emmet County,1,both
99065,19,1,Fayette County,1,both
99067,19,1,Floyd County,1,both
99069,19,1,Franklin County,1,both
99071,19,1,Fremont County,1,both
99073,19,1,Greene County,1,both
99075,19,1,Grundy County,1,both
99077,19,1,Guthrie County,1,both
99079,19,1,Hamilton County,1,both
99081,19,1,Hancock County,1,both
99083,19,1,Hardin County,1,both
99085,19,1,Harrison County,1,both
99087,19,1,Henry County,1,both
99089,19,1,Howard County,1,both
99091,19,1,Humboldt County,1,both
99093,19,1,Ida County,1,both
99095,19,1,Iowa County,1,both
99097,19,1,Jackson County,1,both
99099,19,1,Jasper County,1,both
99101,19,1,Jefferson County,1,both
99103,19,1,Johnson County,1,both
99105,19,1,Jones County,1,both
99107,19,1,Keokuk County,1,both
99109,19,1,Kossuth County,1,both
99111,19,1,Lee County,1,both
99113,19,1,Linn County,1,both
99115,19,1,Louisa County,1,both
99117,19,1,Lucas County,1,both
99119,19,1,Lyon County,1,both
99121,19,1,Madison County,1,both
99123,19,1,Mahaska County,1,both
99125,19,1,Marion County,1,both
99127,19,1,Marshall County,1,both
99129,19,1,Mills County,1,both
99131,19,1,Mitchell County,1,both
99133,19,1,Monona County,1,both
99135,19,1,Monroe County,1,both
99137,19,1,Montgomery County,1,both
99139,19,1,Muscatine County,1,both
99141,19,1,O'Brien County,1,both
99143,19,1,Osceola County,1,both
99145,19,1,Page County,1,both
99147,19,1,Palo Alto County,1,both
99149,19,1,Plymouth County,1,both
99151,19,1,Pocahontas County,1,both
99153,19,1,Polk County,1,both
99155,19,1,Pottawattamie County,1,both
99157,19,1,Poweshiek County,1,both
99159,19,1,Ringgold County,1,both
99161,19,1,Sac County,1,both
99163,19,1,Scott County,1,both
99165,19,1,Shelby County,1,both
99167,19,1,Sioux County,1,both
99169,19,1,Story County,1,both
99171,19,1,Tama County,1,both
99173,19,1,Taylor County,1,both
99175,19,1,Union County,1,both
99177,19,1,Van Buren County,1,both
99179,19,1,Wapello County,1,both
99181,19,1,Warren County,1,both
99183,19,1,Washington County,1,both
99185,19,1,Wayne County,1,both
99187,19,1,Webster County,1,both
99189,19,1,Winnebago County,1,both
99191,19,1,Winneshiek County,1,both
99193,19,1,Woodbury County,1,both
99195,19,1,Worth County,1,both
99197,19,1,Wright County,1,both
99001,20,1,Allen County,1,both
99003,20,1,Anderson County,1,both
99005,20,1,Atchison County,1,both
99007,20,1,Barber County,1,both
99009,20,1,Barton County,1,both
99011,20,1,Bourbon County,1,both
99013,20,1,Brown County,1,both
99015,20,1,Butler County,1,both
99017,20,1,Chase County,1,both
99019,20,1,Chautauqua County,1,both
99021,20,1,Cherokee County,1,both
99023,20,1,Cheyenne County,1,both
99025,20,1,Clark County,1,both
99027,20,1,Clay County,1,both
99029,20,1,Cloud County,1,both
99031,20,1,Coffey County,1,both
99033,20,1,Comanche County,1,both
99035,20,1,Cowley County,1,both
99037,20,1,Crawford County,1,both
99039,20,1,Decatur County,1,both
99041,20,1,Dickinson County,1,both
99043,20,1,Doniphan County,1,both
99045,20,1,Douglas County,1,both
99047,20,1,Edwards County,1,both
99049,20,1,Elk County,1,both
99051,20,1,Ellis County,1,both
99053,20,1,Ellsworth County,1,both
99055,20,1,Finney County,1,both
99057,20,1,Ford County,1,both
99059,20,1,Franklin County,1,both
99061,20,1,Geary County,1,both
99063,20,1,Gove County,1,both
99065,20,1,Graham County,1,both
99067,20,1,Grant County,1,both
99069,20,1,Gray County,1,both
99071,20,1,Greeley County,1,both
99073,20,1,Greenwood County,1,both
99075,20,1,Hamilton County,1,both
99077,20,1,Harper County,1,both
99079,20,1,Harvey County,1,both
99081,20,1,Haskell County,1,both
99083,20,1,Hodgeman County,1,both
99085,20,1,Jackson County,1,both
99087,20,1,Jefferson County,1,both
99089,20,1,Jewell County,1,both
99091,20,1,Johnson County,1,both
99091,20,1,Johnson County,4,both
99093,20,1,Kearny County,1,both
99095,20,1,Kingman County,1,both
99097,20,1,Kiowa County,1,both
99099,20,1,Labette County,1,both
99101,20,1,Lane County,1,both
99103,20,1,Leavenworth County,1,both
99105,20,1,Lincoln County,1,both
99107,20,1,Linn County,1,both
99109,20,1,Logan County,1,both
99111,20,1,Lyon County,1,both
99113,20,1,McPherson County,1,both
99115,20,1,Marion County,1,both
99117,20,1,Marshall County,1,both
99119,20,1,Meade County,1,both
99121,20,1,Miami County,1,both
99123,20,1,Mitchell County,1,both
99125,20,1,Montgomery County,1,both
99127,20,1,Morris County,1,both
99129,20,1,Morton County,1,both
99131,20,1,Nemaha County,1,both
99133,20,1,Neosho County,1,both
99135,20,1,Ness County,1,both
99137,20,1,Norton County,1,both
99139,20,1,Osage County,1,both
99141,20,1,Osborne County,1,both
99143,20,1,Ottawa County,1,both
99145,20,1,Pawnee County,1,both
99147,20,1,Phillips County,1,both
99149,20,1,Pottawatomie County,1,both
99151,20,1,Pratt County,1,both
99151,20,1,Pratt County,0,both
99153,20,1,Rawlins County,1,both
99155,20,1,Reno County,1,both
99157,20,1,Republic County,1,both
99159,20,1,Rice County,1,both
99161,20,1,Riley County,1,both
99163,20,1,Rooks County,1,both
99165,20,1,Rush County,1,both
99167,20,1,Russell County,1,both
99169,20,1,Saline County,1,both
99171,20,1,Scott County,1,both
99173,20,1,Sedgwick County,1,both
99175,20,1,Seward County,1,both
99177,20,1,Shawnee County,1,both
99179,20,1,Sheridan County,1,both
99181,20,1,Sherman County,1,both
99183,20,1,Smith County,1,both
99185,20,1,Stafford County,1,both
99187,20,1,Stanton County,1,both
99189,20,1,Stevens County,1,both
99191,20,1,Sumner County,1,both
99193,20,1,Thomas County,1,both
99195,20,1,Trego County,1,both
99197,20,1,Wabaunsee County,1,both
99199,20,1,Wallace County,1,both
99201,20,1,Washington County,1,both
99203,20,1,Wichita County,1,both
99205,20,1,Wilson County,1,both
99207,20,1,Woodson County,1,both
99209,20,1,Wyandotte County,,left_only
99001,21,1,Adair County,1,both
99001,21,1,Adair County,0,both
99003,21,1,Allen County,1,both
99003,21,1,Allen County,0,both
99005,21,1,Anderson County,1,both
99005,21,1,Anderson County,0,both
