Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,P012HVD01,P012HVD02,P012HVD03,P012HVD04,P012HVD05,P012HVD06,P012HVD07,P012HVD08,P012HVD09,P012HVD10,P012HVD11,P012HVD12,P012HVD13,P012HVD14,P012HVD15,P012HVD16,P012HVD17,P012HVD18,P012HVD19,P012HVD20,P012HVD21,P012HVD22,P012HVD23,P012HVD24,P012HVD25,P012HVD26,P012HVD27,P012HVD28,P012HVD29,P012HVD30,P012HVD31,P012HVD32,P012HVD33,P012HVD34,P012HVD35,P012HVD36,P012HVD37,P012HVD38,P012HVD39,P012HVD40,P012HVD41,P012HVD42,P012HVD43,P012HVD44,P012HVD45,P012HVD46,P012HVD47,P012HVD48,P012HVD49
1,99129,Morton County,129,20,2000,493,266,31,38,24,19,10,4,6,13,21,12,26,19,15,10,4,2,2,5,2,3,0,0,0,227,33,29,22,13,18,3,6,10,11,15,19,20,9,5,4,2,3,1,0,3,1,0,0
1,99131,Nemaha County,131,20,2000,76,37,4,5,5,1,3,1,0,3,0,3,2,3,1,1,2,1,0,0,1,1,0,0,0,39,11,0,2,0,6,0,0,1,2,1,3,3,3,1,4,0,0,0,0,1,0,0,1
1,99133,Neosho County,133,20,2000,494,269,19,36,21,12,10,7,3,18,21,27,14,15,13,10,8,8,4,0,5,8,3,5,2,225,30,28,23,10,7,0,2,8,17,12,12,9,8,8,8,7,3,3,6,13,6,1,4
1,99135,Ness County,135,20,2000,52,27,5,6,3,2,0,0,0,0,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,25,3,4,2,4,1,0,0,0,2,4,2,1,1,1,0,0,0,0,0,0,0,0,0
1,99137,Norton County,137,20,2000,141,101,0,1,6,4,3,4,3,12,20,13,14,7,3,2,0,1,1,1,1,4,0,1,0,40,4,1,3,5,4,1,1,0,0,0,1,6,0,3,1,0,2,1,3,2,1,1,0
1,99139,Osage County,139,20,2000,255,112,19,14,9,5,5,3,1,6,7,4,7,5,4,3,6,0,4,0,2,4,3,1,0,143,18,15,23,13,3,0,2,6,4,9,16,8,7,3,1,2,2,1,3,0,2,3,2
1,99141,Osborne County,141,20,2000,17,7,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0,1,2,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0
1,99143,Ottawa County,143,20,2000,80,49,6,2,5,3,6,1,0,4,3,4,2,4,4,1,2,0,0,0,0,1,1,0,0,31,5,3,4,3,0,0,0,1,0,0,1,6,1,2,1,0,0,0,0,1,0,3,0
1,99145,Pawnee County,145,20,2000,301,169,13,10,24,20,11,2,3,9,9,13,12,5,10,10,9,3,1,1,1,1,1,1,0,132,16,15,18,6,7,2,0,8,10,7,10,7,3,2,7,0,4,2,3,1,4,0,0
1,99147,Phillips County,147,20,2000,40,20,4,3,2,0,1,1,0,1,0,0,1,1,2,1,0,0,1,0,0,2,0,0,0,20,3,2,1,1,0,0,0,0,2,3,1,1,4,1,0,0,0,0,0,0,0,1,0
1,99149,Pottawatomie County,149,20,2000,411,215,20,22,24,12,9,3,5,6,15,15,18,23,10,13,1,4,2,1,3,5,2,1,1,196,17,29,28,19,11,3,4,8,6,8,15,10,11,6,3,1,4,2,1,8,2,0,0
1,99151,Pratt County,151,20,2000,298,156,20,8,15,11,13,3,1,8,15,11,11,8,10,8,2,2,5,0,1,2,1,0,1,142,20,15,11,14,8,4,1,9,8,10,7,13,5,6,3,1,0,0,0,1,3,3,0
1,99153,Rawlins County,153,20,2000,24,9,1,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,15,0,0,2,3,0,0,0,0,0,0,2,1,0,1,2,0,1,1,0,2,0,0,0
1,99155,Reno County,155,20,2000,3661,1992,227,201,173,117,96,49,36,120,159,160,151,137,99,66,38,20,30,16,21,27,27,10,12,1669,223,202,161,106,49,29,27,91,124,94,102,98,69,60,60,14,26,18,21,31,36,14,14
1,99157,Republic County,157,20,2000,55,27,2,6,2,3,1,2,0,1,4,0,0,2,0,2,1,0,0,0,0,0,1,0,0,28,2,5,1,2,3,0,0,4,1,0,0,2,3,1,1,0,0,0,0,1,0,1,1
1,99159,Rice County,159,20,2000,604,335,43,33,32,29,18,5,11,19,25,20,25,24,15,4,5,3,5,2,4,9,2,0,2,269,42,30,26,19,6,6,4,14,19,15,15,14,12,13,7,3,1,4,1,6,6,2,4
1,99161,Riley County,161,20,2000,2872,1622,166,103,80,63,156,135,123,233,199,129,62,68,34,27,9,4,6,3,6,5,6,1,4,1250,156,120,64,47,102,63,57,146,159,88,62,51,41,28,13,1,10,3,2,13,10,10,4
1,99163,Rooks County,163,20,2000,60,36,4,3,6,2,0,0,1,1,2,7,4,0,3,0,2,0,0,0,0,0,0,1,0,24,4,3,1,1,3,0,0,0,1,0,4,2,1,2,1,0,0,0,0,0,0,1,0
1,99165,Rush County,165,20,2000,37,19,0,1,1,1,2,0,0,1,1,1,1,5,1,0,1,1,1,0,0,1,0,0,0,18,0,1,5,1,1,0,0,0,0,3,0,1,1,1,2,1,0,0,0,0,0,0,1
1,99167,Russell County,167,20,2000,67,37,5,5,2,1,1,1,0,2,4,2,1,2,5,1,1,0,0,0,1,2,1,0,0,30,6,3,3,3,3,2,0,0,0,3,2,2,0,1,0,0,0,0,1,0,0,0,1
1,99169,Saline County,169,20,2000,3228,1707,250,215,131,93,70,40,40,96,187,158,122,102,61,47,29,7,7,8,11,14,10,7,2,1521,226,157,149,98,64,40,37,101,170,119,88,80,54,34,26,8,15,8,9,17,14,6,1
1,99171,Scott County,171,20,2000,323,170,15,18,26,11,9,5,4,6,14,12,11,9,10,10,7,0,1,1,0,1,0,0,0,153,20,15,19,10,5,3,5,6,13,5,16,9,11,9,3,1,0,0,2,0,0,0,1
1,99173,Sedgwick County,173,20,2000,36397,19304,2646,2239,1820,1088,753,393,432,1264,2104,1664,1327,1125,801,566,362,87,125,87,110,138,107,36,30,17093,2422,2132,1688,984,641,358,313,1007,1636,1395,1145,946,670,543,282,122,141,99,136,196,138,59,40
1,99175,Seward County,175,20,2000,9486,5159,662,607,507,289,216,101,113,326,591,545,420,283,185,120,85,21,24,13,12,18,14,6,1,4327,666,543,439,239,154,100,75,290,454,430,311,205,157,84,64,20,24,14,13,20,12,6,7
1,99177,Shawnee County,177,20,2000,12330,6418,764,714,594,401,248,133,109,338,544,481,408,417,344,287,175,68,77,46,63,89,58,34,26,5912,729,652,576,333,204,108,97,338,521,402,415,328,284,237,162,60,67,50,77,100,89,48,35
1,99179,Sheridan County,179,20,2000,41,21,4,1,2,1,0,0,0,1,1,0,3,2,0,4,0,1,1,0,0,0,0,0,0,20,1,4,2,4,2,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,2,0,0
1,99181,Sherman County,181,20,2000,571,299,42,35,33,18,14,10,7,14,22,29,20,12,16,9,6,2,4,0,2,4,0,0,0,272,38,27,35,16,11,8,4,11,26,19,14,20,12,6,6,2,3,2,3,5,2,2,0
1,99183,Smith County,183,20,2000,33,15,2,2,1,0,1,0,0,2,2,0,1,0,2,0,1,0,0,0,0,1,0,0,0,18,2,1,3,1,1,0,0,2,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0
1,99185,Stafford County,185,20,2000,259,141,18,13,12,14,2,1,3,7,9,16,15,8,5,4,2,3,4,1,2,0,1,1,0,118,23,16,11,6,2,2,3,4,13,9,13,5,2,2,2,2,0,0,0,1,1,1,0
1,99187,Stanton County,187,20,2000,570,316,41,43,33,17,7,9,4,21,32,19,33,22,12,8,3,1,2,2,3,3,1,0,0,254,31,32,28,17,8,5,1,14,29,23,15,10,13,7,5,2,4,1,4,3,2,0,0
1,99189,Stevens County,189,20,2000,1187,609,89,86,61,33,19,16,13,34,48,46,53,38,28,13,9,2,5,4,7,2,0,1,2,578,72,66,68,46,20,16,9,29,44,42,56,33,20,19,9,5,6,4,2,5,3,4,0
1,99191,Sumner County,191,20,2000,929,475,56,34,80,48,24,7,6,20,16,22,30,27,24,22,12,2,9,5,7,9,7,4,4,454,44,42,59,33,18,4,6,16,17,24,29,41,25,18,14,2,12,5,3,14,13,9,6
1,99193,Thomas County,193,20,2000,151,80,9,7,10,6,7,5,0,4,8,4,3,5,3,2,0,2,1,3,0,0,1,0,0,71,8,14,5,0,7,2,0,1,8,5,3,3,4,4,0,1,1,1,0,3,1,0,0
1,99195,Trego County,195,20,2000,26,16,0,4,3,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,10,0,1,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0
1,99197,Wabaunsee County,197,20,2000,128,58,9,3,10,5,1,0,1,4,3,5,3,1,2,2,2,1,2,2,1,1,0,0,0,70,9,5,7,5,3,2,0,4,3,4,6,3,6,2,5,1,1,2,0,0,1,0,1
1,99199,Wallace County,199,20,2000,84,50,5,10,4,4,3,0,0,1,4,2,4,1,5,1,4,0,0,1,0,1,0,0,0,34,3,6,4,4,3,0,0,1,1,2,3,2,3,1,0,0,0,1,0,0,0,0,0
1,99201,Washington County,201,20,2000,42,28,1,2,2,2,1,0,0,2,4,4,2,1,2,1,0,0,0,0,2,0,1,1,0,14,2,0,2,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,2,1,1,0,0
1,99203,Wichita County,203,20,2000,466,249,29,19,25,16,9,2,3,20,19,21,17,17,16,11,6,4,2,2,2,4,0,0,5,217,33,31,14,13,4,6,4,9,18,15,13,10,11,8,11,1,4,1,4,2,1,2,2
1,99205,Wilson County,205,20,2000,173,90,6,11,12,7,5,4,3,5,4,7,7,7,1,0,3,0,4,0,2,0,0,1,1,83,12,11,11,4,3,1,1,5,6,3,5,4,3,1,3,1,0,1,1,4,3,0,0
1,99207,Woodson County,207,20,2000,52,25,2,2,2,1,0,2,2,3,1,1,2,1,1,1,2,0,0,1,0,1,0,0,0,27,4,2,4,2,3,0,1,0,0,2,1,0,1,1,2,0,0,0,0,2,1,0,1
1,99209,Wyandotte County,209,20,2000,25257,13759,1682,1400,1113,692,569,303,312,1029,1691,1390,996,742,551,417,263,92,102,65,90,124,80,32,24,11498,1629,1314,1026,572,447,257,229,694,1172,1010,742,599,488,384,256,77,95,71,100,146,109,49,32
1,99001,Adair County,001,21,2000,132,75,10,4,4,3,6,3,2,8,8,5,5,3,3,2,3,0,1,1,1,3,0,0,0,57,4,2,5,0,2,3,0,5,1,6,4,3,4,3,1,1,2,3,3,2,1,1,1
1,99003,Allen County,003,21,2000,147,81,9,6,10,3,6,0,1,7,7,4,3,9,4,2,0,1,1,1,4,0,0,1,2,66,6,3,5,5,4,1,2,2,3,5,6,3,1,2,9,0,1,0,0,2,3,2,1
1,99005,Anderson County,005,21,2000,153,78,5,9,9,6,0,1,0,2,11,14,9,5,2,1,1,0,1,0,0,2,0,0,0,75,10,5,4,4,3,0,0,4,6,6,5,4,5,2,4,1,4,0,1,2,0,2,3
1,99007,Ballard County,007,21,2000,52,21,4,3,4,0,2,0,0,1,0,1,0,0,2,0,0,1,2,1,0,0,0,0,0,31,1,3,3,5,0,0,1,1,1,0,2,2,2,2,0,1,2,2,0,2,0,0,1
1,99009,Barren County,009,21,2000,355,198,26,12,10,9,9,3,6,11,31,22,26,9,6,5,1,4,2,1,0,1,2,1,1,157,28,21,13,7,5,0,1,14,9,15,7,11,5,4,6,1,3,0,2,1,2,1,1
1,99011,Bath County,011,21,2000,89,61,6,2,3,3,5,0,2,1,5,5,9,4,5,1,2,2,2,0,0,0,1,1,2,28,4,3,4,1,0,0,1,1,2,4,0,2,2,0,1,1,0,1,0,0,0,1,0
1,99013,Bell County,013,21,2000,194,89,15,7,10,5,3,2,1,2,5,9,3,8,2,7,2,0,2,0,1,3,1,0,1,105,12,10,7,6,1,1,5,4,4,5,6,3,11,7,4,0,3,3,5,2,4,0,2
1,99015,Boone County,015,21,2000,1702,925,104,111,65,36,36,23,20,80,107,106,84,47,43,28,19,5,1,2,2,2,1,3,0,777,99,95,64,50,35,12,9,47,75,81,74,48,27,25,21,3,1,3,0,3,3,1,1
1,99017,Bourbon County,017,21,2000,503,354,30,20,7,20,14,8,27,31,58,52,29,11,9,8,12,1,3,2,0,1,2,2,7,149,39,20,12,4,6,3,2,7,16,8,8,7,0,6,3,2,2,0,0,1,2,1,0
1,99019,Boyd County,019,21,2000,558,443,12,13,18,16,8,3,8,20,65,91,65,39,35,24,10,4,5,3,2,1,1,0,0,115,18,11,8,6,8,0,2,4,8,9,9,6,3,7,4,5,1,2,0,1,0,1,2
1,99021,Boyle County,021,21,2000,398,227,28,14,11,13,8,8,7,18,32,22,22,15,11,8,4,2,0,0,0,3,0,1,0,171,19,20,17,8,8,4,4,9,14,9,9,9,13,7,5,1,3,2,1,3,3,2,1
1,99023,Bracken County,023,21,2000,39,21,3,0,0,2,0,0,0,0,3,0,6,1,1,2,0,0,0,0,0,1,0,0,2,18,2,1,0,1,2,0,0,1,1,1,3,0,1,2,1,0,0,0,1,1,0,0,0
1,99025,Breathitt County,025,21,2000,106,61,7,3,9,5,2,1,2,3,3,2,8,4,4,1,1,0,1,0,1,1,1,2,0,45,2,2,4,2,1,0,0,3,2,2,3,4,3,4,4,0,2,0,1,2,0,1,3
1,99027,Breckinridge County,027,21,2000,134,57,8,8,8,3,1,1,1,3,4,4,2,5,2,2,1,1,0,0,2,0,0,0,1,77,12,7,4,7,5,1,1,4,4,5,3,6,5,5,1,0,0,0,2,1,3,0,1
1,99029,Bullitt County,029,21,2000,383,199,21,19,24,16,5,2,2,9,11,19,18,12,11,8,7,1,4,3,1,2,1,1,2,184,22,20,14,14,4,5,0,6,16,14,11,13,10,11,3,2,5,5,4,2,1,1,1
1,99031,Butler County,031,21,2000,135,90,5,4,3,7,4,5,2,6,11,9,11,13,1,1,2,0,0,2,2,1,1,0,0,45,5,2,2,3,2,1,0,3,4,4,2,3,1,1,4,2,1,0,1,0,4,0,0
1,99033,Caldwell County,033,21,2000,80,35,7,5,1,1,1,0,0,5,2,3,1,0,3,2,2,0,0,2,0,0,0,0,0,45,8,7,2,1,0,0,1,5,6,0,3,1,3,1,1,0,0,0,0,1,2,1,2
1,99035,Calloway County,035,21,2000,473,266,32,28,17,3,21,9,16,29,27,22,20,11,9,13,2,1,1,1,3,1,0,0,0,207,30,16,11,9,12,7,5,16,24,15,15,9,11,6,3,2,1,1,7,5,1,0,1
1,99037,Campbell County,037,21,2000,765,418,57,33,24,9,21,8,11,37,45,50,40,27,20,8,6,4,5,2,2,4,1,4,0,347,49,27,22,15,10,5,7,30,35,33,27,28,18,17,7,2,1,1,3,4,4,1,1
1,99039,Carlisle County,039,21,2000,44,20,1,2,4,3,3,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,24,6,2,3,0,0,0,0,2,1,2,1,1,2,2,0,0,0,0,0,1,1,0,0
1,99041,Carroll County,041,21,2000,330,214,27,20,14,8,7,1,14,26,37,24,15,9,8,3,0,0,1,0,0,0,0,0,0,116,21,10,9,5,3,3,2,10,21,9,10,5,1,2,2,1,0,0,1,0,1,0,0
1,99043,Carter County,043,21,2000,158,78,4,4,6,5,5,4,4,8,4,2,10,7,1,2,2,1,1,1,2,3,1,0,1,80,6,9,10,5,2,1,3,5,3,5,3,5,3,3,4,1,1,3,1,2,2,2,1
1,99045,Casey County,045,21,2000,198,129,10,8,10,11,7,3,2,12,15,9,12,7,5,4,6,1,0,0,1,3,1,1,1,69,8,2,11,4,4,1,2,2,4,4,2,5,2,4,3,2,2,0,2,1,3,0,1
1,99047,Christian County,047,21,2000,3494,2078,317,213,99,55,125,137,119,321,317,161,106,45,21,12,7,4,4,3,1,4,5,0,2,1416,258,182,108,40,52,43,55,154,204,119,79,42,33,18,9,1,3,1,4,1,5,3,2
1,99049,Clark County,049,21,2000,393,269,46,30,6,5,5,4,6,28,43,35,17,11,10,5,6,3,2,2,1,2,2,0,0,124,32,17,9,4,3,3,1,5,9,7,3,5,7,1,6,1,0,2,0,4,4,0,1
1,99051,Clay County,051,21,2000,333,259,4,7,9,6,1,3,3,14,38,37,39,40,16,17,8,2,6,2,4,1,1,0,1,74,7,7,2,7,2,2,1,4,2,7,5,6,5,4,5,4,1,1,2,0,0,0,0
1,99053,Clinton County,053,21,2000,118,78,3,2,1,3,4,9,9,6,12,8,4,1,2,4,2,0,2,0,0,3,2,0,1,40,2,4,2,2,1,1,1,1,2,4,0,2,5,1,2,1,1,1,2,0,5,0,0
1,99055,Crittenden County,055,21,2000,48,19,0,1,3,0,1,0,0,0,1,1,1,2,3,2,2,0,2,0,0,0,0,0,0,29,1,2,3,2,0,0,0,4,1,3,0,3,0,4,3,1,0,0,2,0,0,0,0
1,99057,Cumberland County,057,21,2000,43,25,2,2,1,1,0,2,0,3,7,1,2,0,2,0,0,0,0,0,0,0,2,0,0,18,1,4,3,0,1,0,0,2,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0
1,99059,Daviess County,059,21,2000,845,475,56,42,28,24,14,15,14,39,75,49,30,28,12,15,3,7,2,5,1,9,4,2,1,370,71,35,24,18,12,3,8,20,27,24,29,18,14,15,11,5,4,5,5,5,4,9,4
1,99061,Edmonson County,061,21,2000,65,29,2,1,2,3,1,2,1,2,1,1,1,1,3,1,1,2,0,0,0,4,0,0,0,36,7,0,4,2,3,0,1,1,1,1,1,3,3,3,2,1,1,0,0,1,0,0,1
1,99063,Elliott County,063,21,2000,40,17,0,0,2,1,0,1,2,1,1,0,0,2,2,2,0,0,1,1,0,0,0,1,0,23,1,0,4,2,2,0,0,0,0,2,0,2,3,1,2,0,2,0,0,0,0,1,1
1,99065,Estill County,065,21,2000,81,40,5,6,0,2,0,1,0,4,1,3,4,4,0,1,4,1,2,0,0,0,0,2,0,41,1,3,3,6,1,0,1,1,3,4,4,0,3,2,3,1,1,0,3,1,0,0,0
1,99067,Fayette County,067,21,2000,8561,5592,432,284,210,250,260,190,189,666,987,634,560,335,221,139,88,22,31,15,13,35,13,6,12,2969,335,262,218,142,139,83,85,262,394,297,234,160,111,82,51,17,19,8,12,27,17,7,7
1,99069,Fleming County,069,21,2000,103,57,6,6,7,4,1,0,2,4,8,3,4,2,3,1,1,0,0,0,1,4,0,0,0,46,6,2,8,1,2,1,0,0,4,4,6,0,2,3,1,0,1,1,2,2,0,0,0
1,99071,Floyd County,071,21,2000,260,137,13,11,9,7,8,4,2,10,11,11,9,8,8,5,5,3,3,0,3,1,3,3,0,123,11,10,9,9,8,1,4,10,5,6,4,8,13,5,4,1,1,4,2,1,3,1,3
1,99073,Franklin County,073,21,2000,531,289,31,17,8,16,18,7,6,36,47,32,21,19,9,8,7,0,1,1,1,3,1,0,0,242,38,26,20,10,12,2,13,17,21,19,10,12,15,8,6,1,2,1,0,5,3,0,1
1,99075,Fulton County,075,21,2000,56,29,6,1,1,2,2,0,2,2,3,1,2,3,1,2,0,0,0,0,0,1,0,0,0,27,6,2,0,0,0,1,0,2,2,4,2,3,0,2,0,2,0,0,0,0,0,0,1
1,99077,Gallatin County,077,21,2000,82,56,9,7,0,5,0,1,1,3,9,5,5,3,3,1,0,0,1,0,2,0,0,1,0,26,4,3,2,1,1,0,0,2,1,2,1,0,2,1,1,1,0,1,0,0,0,2,1
1,99079,Garrard County,079,21,2000,195,124,9,8,6,5,13,4,5,10,20,16,7,8,5,0,1,1,0,0,0,2,4,0,0,71,11,5,7,4,1,1,2,3,4,9,5,2,3,4,2,2,2,0,0,3,1,0,0
1,99081,Grant County,081,21,2000,232,121,15,20,7,7,6,3,4,4,13,9,3,3,3,7,7,3,3,0,1,0,3,0,0,111,16,11,15,14,5,2,1,5,7,6,6,4,3,4,4,2,2,2,0,1,1,0,0
1,99083,Graves County,083,21,2000,888,546,62,50,42,18,30,17,18,63,71,55,41,30,14,16,12,1,2,2,1,1,0,0,0,342,59,52,28,12,13,12,8,20,28,37,24,9,11,9,8,2,1,1,0,3,1,1,3
1,99085,Grayson County,085,21,2000,186,98,7,6,5,4,3,9,6,7,7,10,7,6,7,1,3,0,3,3,1,3,0,0,0,88,5,14,11,3,4,0,1,6,8,5,6,2,2,3,5,3,5,0,0,2,1,1,1
1,99087,Green County,087,21,2000,109,57,9,2,8,2,1,0,2,4,11,1,1,4,1,1,2,2,2,0,1,1,0,2,0,52,8,2,5,6,1,3,0,1,2,1,1,5,0,5,3,1,3,0,1,0,2,0,2
1,99089,Greenup County,089,21,2000,204,94,13,12,8,5,10,1,0,6,0,5,8,6,4,6,3,0,3,1,1,0,2,0,0,110,7,12,11,10,4,2,0,1,11,9,11,4,5,5,11,1,1,1,1,2,1,0,0
1,99091,Hancock County,091,21,2000,64,35,8,6,4,0,2,1,1,2,4,2,3,0,0,2,0,0,0,0,0,0,0,0,0,29,3,7,4,2,1,0,0,3,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0
1,99093,Hardin County,093,21,2000,3159,1785,133,174,158,114,156,66,67,146,150,145,150,115,87,40,24,5,12,3,11,19,4,3,3,1374,166,162,166,79,46,27,25,57,111,115,125,89,83,37,14,8,14,8,12,17,7,2,4
1,99095,Harlan County,095,21,2000,216,95,12,11,13,4,2,2,0,2,8,6,3,5,8,5,3,2,2,2,0,2,2,1,0,121,9,15,23,7,2,2,1,4,4,7,6,9,10,3,4,1,2,0,2,4,3,2,1
1,99097,Harrison County,097,21,2000,207,124,14,7,4,5,1,7,8,16,21,15,9,3,5,2,2,1,2,0,0,2,0,0,0,83,19,6,8,3,5,1,2,4,6,7,2,2,4,6,3,0,2,1,1,0,0,0,1
1,99099,Hart County,099,21,2000,150,91,12,12,7,2,2,0,1,7,16,2,7,3,2,8,2,1,1,0,1,1,4,0,0,59,9,4,8,3,0,0,1,0,5,5,2,3,2,5,2,1,2,0,2,1,2,1,1
1,99101,Henderson County,101,21,2000,433,228,20,23,21,6,10,5,3,16,21,26,19,24,8,7,6,2,2,2,2,2,3,0,0,205,21,24,16,8,6,2,3,11,14,16,23,15,17,10,5,1,3,0,1,2,3,2,2
1,99103,Henry County,103,21,2000,339,216,19,20,11,4,11,4,7,20,41,30,19,15,6,7,1,1,0,0,0,0,0,0,0,123,26,14,12,6,8,1,1,7,15,5,7,6,1,4,0,1,2,1,2,2,1,1,0
1,99105,Hickman County,105,21,2000,54,30,2,1,4,4,2,0,3,3,2,1,2,1,1,1,1,1,0,0,0,1,0,0,0,24,2,0,3,2,1,1,1,0,1,1,1,2,3,2,2,0,0,0,0,0,0,1,1
1,99107,Hopkins County,107,21,2000,423,246,31,23,21,12,13,5,6,20,25,23,17,17,15,9,3,1,1,1,0,1,0,0,2,177,35,19,15,5,0,0,1,12,17,12,13,15,7,11,4,2,1,0,3,0,0,4,1
1,99109,Jackson County,109,21,2000,72,41,4,3,4,2,1,1,1,4,0,1,7,2,3,1,3,1,0,1,1,0,0,0,1,31,0,3,4,2,2,0,0,1,3,0,2,6,2,2,0,0,0,0,2,1,1,0,0
1,99111,Jefferson County,111,21,2000,12370,7079,683,564,456,304,247,193,176,576,932,818,643,445,353,267,138,45,46,32,45,57,31,15,13,5291,653,463,386,230,181,113,104,367,571,482,494,318,257,180,138,36,55,38,53,67,43,26,36
1,99113,Jessamine County,113,21,2000,512,314,33,25,19,9,19,11,10,32,47,34,23,15,9,9,4,2,4,1,2,2,1,2,1,198,40,18,16,4,6,3,5,12,23,14,16,9,6,4,6,2,1,1,0,3,2,5,2
1,99115,Johnson County,115,21,2000,143,80,3,7,9,5,5,3,2,7,2,4,6,7,4,2,5,3,1,1,3,1,0,0,0,63,6,3,4,1,3,0,0,2,3,3,5,7,4,5,4,3,3,2,1,0,0,1,3
1,99117,Kenton County,117,21,2000,1669,902,107,93,84,47,37,21,17,67,94,75,81,56,35,27,18,6,6,6,5,8,7,2,3,767,99,73,73,44,32,5,14,46,74,61,54,43,33,36,29,3,11,5,6,6,7,6,7
1,99119,Knott County,119,21,2000,112,58,2,3,7,5,4,2,1,9,4,1,4,1,4,2,4,1,0,1,0,2,1,0,0,54,7,5,3,6,2,1,1,4,0,1,3,3,3,3,6,1,1,1,1,0,0,1,1
1,99121,Knox County,121,21,2000,180,79,9,7,5,1,4,3,2,7,5,4,6,3,5,3,3,1,3,2,1,3,2,0,0,101,12,10,6,5,3,0,4,4,8,7,3,2,11,4,9,1,2,1,2,4,1,2,0
1,99123,Larue County,123,21,2000,140,81,6,10,7,6,1,4,2,3,8,7,5,4,6,5,0,1,1,1,1,2,1,0,0,59,4,12,9,1,3,0,1,0,2,5,5,7,2,1,4,1,1,0,0,0,1,0,0
1,99125,Laurel County,125,21,2000,291,149,17,11,19,13,5,1,2,9,11,12,8,8,5,4,7,7,3,1,3,3,0,0,0,142,22,13,11,7,2,3,2,3,12,11,7,14,10,4,8,3,3,0,1,4,0,1,1
1,99127,Lawrence County,127,21,2000,64,34,4,1,2,2,2,0,0,0,1,0,1,1,3,0,3,1,2,1,1,2,1,6,0,30,3,0,2,2,2,1,0,1,3,1,1,1,3,3,4,0,2,0,0,1,0,0,0
1,99129,Lee County,129,21,2000,29,13,2,0,0,0,0,1,0,1,2,1,0,1,0,1,1,0,0,1,2,0,0,0,0,16,4,0,0,3,0,1,0,0,2,0,0,2,1,2,1,0,0,0,0,0,0,0,0
1,99131,Leslie County,131,21,2000,77,38,1,3,1,1,4,0,1,3,3,2,5,1,4,0,0,2,0,0,2,1,2,2,0,39,0,6,3,0,3,0,0,0,4,2,3,1,2,4,3,1,1,0,2,2,2,0,0
1,99133,Letcher County,133,21,2000,110,58,1,3,10,6,1,2,0,1,2,3,8,3,2,4,4,0,1,0,1,3,2,0,1,52,4,0,6,1,2,1,0,3,2,3,3,2,3,6,2,3,1,1,4,1,2,0,2
1,99135,Lewis County,135,21,2000,62,33,2,1,1,1,1,0,2,4,4,1,5,3,1,2,2,1,1,0,0,0,1,0,0,29,2,2,1,0,1,1,2,1,0,0,7,3,0,4,0,0,1,0,1,1,2,0,0
1,99137,Lincoln County,137,21,2000,208,128,15,6,9,6,9,2,6,15,20,10,7,2,8,2,2,0,0,2,2,3,2,0,0,80,17,8,4,8,2,1,0,3,4,9,4,4,1,4,2,2,2,1,1,2,0,0,1
1,99139,Livingston County,139,21,2000,74,35,8,5,2,2,0,0,0,3,5,3,1,3,1,1,1,0,0,0,0,0,0,0,0,39,6,5,4,3,2,0,0,2,4,4,0,1,2,3,1,0,1,0,1,0,0,0,0
1,99141,Logan County,141,21,2000,288,177,19,5,4,4,3,2,6,23,35,16,16,9,11,10,4,0,1,3,1,3,1,1,0,111,22,8,5,2,3,4,1,11,7,5,7,4,5,9,2,0,4,2,2,2,3,0,3
1,99143,Lyon County,143,21,2000,59,45,1,1,0,3,1,0,0,9,8,7,4,5,3,0,1,0,1,0,1,0,0,0,0,14,0,1,0,0,1,0,1,0,0,2,1,0,2,2,3,0,1,0,0,0,0,0,0
1,99145,McCracken County,145,21,2000,694,368,43,35,25,18,20,18,6,26,31,33,21,29,20,13,10,3,3,0,4,3,4,0,3,326,34,40,27,9,16,6,4,18,28,18,27,23,17,15,6,4,2,2,7,7,7,3,6
1,99147,McCreary County,147,21,2000,106,70,3,2,4,9,16,2,3,4,2,5,2,4,5,0,4,0,2,0,0,0,2,1,0,36,2,4,3,5,2,0,0,1,0,2,4,0,2,3,2,1,1,0,2,0,2,0,0
1,99149,McLean County,149,21,2000,83,47,7,6,3,1,1,2,1,2,7,3,4,0,4,2,2,0,1,1,0,0,0,0,0,36,6,6,4,1,0,0,0,4,3,2,4,0,3,2,1,0,0,0,0,0,0,0,0
1,99151,Madison County,151,21,2000,685,390,37,32,24,28,25,12,12,38,47,26,29,25,17,14,8,1,5,4,3,0,1,2,0,295,36,31,27,6,9,14,8,15,32,21,21,16,12,8,12,2,2,3,2,4,8,4,2
