place_fips,STATEFP,Govt_level
99029,23,1
9585,23,2
21730,23,2
41960,23,3
61035,23,3
41610,23,3
36010,23,3
2480,23,3
999999,23,7
61035,23,7
45600,23,3
99029,23,0
99029,23,0
99029,23,0
99031,23,1
4860,23,2
37270,23,3
55085,23,3
64675,23,2
65760,23,3
4720,23,3
22955,23,3
36535,23,3
36745,23,3
38425,23,3
50325,23,3
54980,23,3
70030,23,3
81475,23,3
999999,23,99
87985,23,3
9410,23,3
99031,23,0
99031,23,0
99031,23,0
98000,23,0
51000,26,4
99049,26,1
99081,26,1
5580,26,2
999999,26,5
99001,26,0
79600,26,2
99001,26,1
36880,26,3
47560,26,2
99003,26,0
99003,26,1
56200,26,2
99005,26,0
99005,26,1
1260,26,2
22740,26,2
27740,26,2
39180,26,2
51980,26,2
61620,26,2
64740,26,2
71700,26,2
84880,26,2
52000,26,3
99007,26,0
99007,26,1
1740,26,2
99009,26,0
99009,26,1
6980,26,2
14400,26,2
25320,26,2
25420,26,2
50620,26,2
99011,26,0
99011,26,1
999999,26,99
99013,26,0
99013,26,1
5320,26,2
45540,26,2
99015,26,0
99015,26,1
5560,26,3
30580,26,2
37120,26,2
53760,26,2
56680,26,2
66260,26,3
99017,26,0
99017,26,1
4080,26,2
6020,26,2
26420,26,2
64160,26,2
999999,26,5
36260,26,3
99019,26,0
99019,26,1
8100,26,2
25180,26,2
30260,26,2
39080,26,2
99021,26,0
99021,26,1
7520,26,2
7400,26,3
7860,26,2
10580,26,2
11400,26,2
17320,26,2
24580,26,2
31300,26,2
33260,26,2
53500,26,2
57220,26,2
57760,26,2
70960,26,2
47600,26,3
79720,26,2
84500,26,2
57780,26,3
17340,26,3
15480,26,3
70980,26,3
99023,26,0
99023,26,1
10860,26,2
17020,26,2
66640,26,2
73440,26,3
73420,26,2
81360,26,2
99025,26,0
99025,26,1
980,26,2
5920,26,2
999999,26,99
6740,26,3
25950,26,3
38920,26,2
51940,26,2
63440,26,3
75700,26,2
99027,26,0
99027,26,1
13900,26,2
22880,26,2
25040,26,2
51460,26,2
81680,26,2
39480,26,3
99029,26,0
99029,26,1
9820,26,2
9840,26,2
14780,26,2
24020,26,2
99031,26,0
99031,26,1
15000,26,2
50320,26,2
80880,26,3
99033,26,0
99033,26,1
21770,26,3
43480,26,3
71740,26,2
99035,26,0
99035,26,1
15920,26,2
27500,26,2
30900,26,3
36800,26,2
99037,26,0
99037,26,1
5900,26,3
22120,26,2
25780,26,2
30040,26,2
51200,26,2
61860,26,2
70940,26,2
22140,26,3
999999,26,4
99039,26,0
99039,26,1
34640,26,2
999999,26,0
99041,26,0
99041,26,1
26360,26,2
999999,26,99
32300,26,2
99043,26,0
99043,26,1
40960,26,2
43300,26,2
59220,26,2
99045,26,0
99045,26,1
7060,26,2
14820,26,2
22380,26,2
24540,26,2
33420,26,2
56140,26,2
60580,26,2
66100,26,2
77420,26,2
81980,26,3
99047,26,0
99047,26,1
36560,26,2
63300,26,2
63820,26,2
99049,26,0
99049,26,1
3420,26,3
4000,26,3
16620,26,2
19880,26,2
27760,26,2
29000,26,2
29020,26,3
29200,26,2
29200,26,2
31200,26,2
31800,26,3
32980,26,2
33280,26,2
47820,26,2
55280,26,2
55960,26,2
56160,26,3
61600,26,2
77700,26,2
12060,26,2
55980,26,3
33300,26,3
82380,26,3
19900,26,3
68180,26,3
99049,26,1
55300,26,3
29000,26,0
99051,26,0
99051,26,1
999999,26,99
32320,26,2
99053,26,0
99053,26,1
999999,26,2
41060,26,2
51560,26,3
999999,26,99
84380,26,3
99055,26,0
99055,26,1
80340,26,2
99057,26,0
99057,26,1
1540,26,2
10160,26,2
41340,26,2
71000,26,2
99059,26,0
99059,26,1
38460,26,2
41920,26,2
47980,26,2
67500,26,2
74560,26,3
82880,26,2
999999,26,2
99061,26,0
99061,26,1
320,26,3
12580,26,2
18080,26,2
36300,26,2
39360,26,2
44780,26,2
46360,26,2
75220,26,2
39360,26,0
99063,26,0
99063,26,1
4740,26,2
13760,26,2
13780,26,3
25360,26,2
27120,26,3
36460,26,2
43220,26,2
64060,26,2
65680,26,2
72180,26,2
81200,26,2
999999,26,0
99065,26,0
99065,26,1
24120,26,2
46000,26,5
46000,26,2
47180,26,2
52180,26,2
24120,26,0
999999,26,99
85080,26,2
87420,26,2
46020,26,3
21420,26,3
46000,26,5
53140,26,3
98000,26,0
99067,26,0
99067,26,1
6900,26,2
40860,26,2
44880,26,2
65860,26,2
99069,26,0
99069,26,1
24420,26,2
61340,26,3
78140,26,2
99071,26,0
99071,26,1
1800,26,2
999999,26,99
19140,26,2
31160,26,2
40980,26,2
999999,26,2
99073,26,0
99073,26,1
56020,26,2
72960,26,2
56020,26,0
99075,26,0
99075,26,1
11000,26,2
11000,26,2
17760,26,3
999999,26,99
999999,26,99
37700,26,3
41420,26,2
46980,26,3
56640,26,3
62740,26,2
75640,26,3
75880,26,3
77200,26,3
8760,26,3
36400,26,3
59180,26,3
84300,26,3
99077,26,0
99077,26,1
4160,26,2
999999,26,99
31260,26,2
42160,26,2
42180,26,3
62340,26,2
65560,26,2
68240,26,2
71860,26,2
82300,26,2
69820,26,3
42160,26,0
99077,26,1
14720,26,3
99079,26,0
99079,26,1
42260,26,2
99081,26,0
99081,26,1
14200,26,2
23980,26,2
34000,26,5
34000,26,5
34000,26,2
34160,26,2
49540,26,2
69080,26,2
71360,26,2
75420,26,2
82960,26,2
88940,26,2
42820,26,2
99083,26,0
99083,26,1
620,26,2
99085,26,0
99085,26,1
89040,26,3
49740,26,2
99087,26,0
99087,26,1
1660,26,2
16420,26,2
17460,26,2
23160,26,3
40320,26,2
46040,26,2
53360,26,3
58080,26,2
61760,26,2
46060,26,3
23160,26,3
99089,26,0
99089,26,1
999999,26,99
77600,26,2
58740,26,2
97000,26,7
99091,26,0
99091,26,1
440,26,2
9000,26,2
10760,26,2
14260,26,2
16280,26,2
16480,26,2
39720,26,2
55500,26,2
69340,26,3
79120,26,2
12720,26,3
50540,26,3
99093,26,0
99093,26,1
10620,26,2
30060,26,2
36100,26,3
39540,26,2
64140,26,2
35060,26,3
35060,26,3
81240,26,3
99095,26,0
99095,26,1
57140,26,2
99097,26,0
99097,26,1
50280,26,2
70840,26,2
99099,26,0
99099,26,1
3520,26,2
14320,26,2
24290,26,2
30420,26,2
55820,26,99
55820,26,2
57100,26,2
57380,26,2
68380,26,2
69400,26,2
69800,26,2
70760,26,2
72820,26,3
76460,26,2
81540,26,2
84000,26,2
16520,26,3
15340,26,3
84000,26,5
99099,26,1
99101,26,0
99101,26,1
999999,26,2
50720,26,2
99103,26,0
99103,26,1
15660,26,3
41220,26,2
51900,26,2
56860,26,2
51900,26,0
68000,26,3
29720,26,3
51880,26,3
68420,26,3
41240,26,3
79780,26,3
56880,26,3
99103,26,1
99105,26,0
99105,26,1
49640,26,2
72080,26,2
99107,26,0
99107,26,1
8300,26,2
55540,26,2
8300,26,0
99109,26,0
99109,26,1
53020,26,2
76380,26,2
97000,26,7
99111,26,0
99111,26,1
17100,26,2
53780,26,2
71560,26,2
53800,26,3
99113,26,0
99113,26,1
44480,26,2
68280,26,3
99115,26,0
99115,26,1
13220,26,2
999999,26,99
26320,26,3
26460,26,2
49700,26,2
55020,26,2
63800,26,2
75280,26,2
99117,26,0
99117,26,1
13600,26,2
19080,26,3
25000,26,2
35100,26,2
39500,26,2
45240,26,2
64040,26,3
999999,26,99
73100,26,2
76220,26,2
99119,26,0
99119,26,1
940,26,3
999999,26,99
99121,26,0
99121,26,1
999999,26,2
19660,26,3
25080,26,3
31000,26,2
55100,26,2
56320,26,2
56360,26,2
56340,26,3
58640,26,2
59140,26,2
69520,26,2
86780,26,2
45340,26,2
99121,26,1
99123,26,0
99123,26,1
34360,26,2
57080,26,2
86680,26,2
30700,26,2
99125,26,0
99125,26,1
7660,26,2
8160,26,2
8640,26,2
9180,26,2
9110,26,3
9180,26,5
999999,26,99
40400,26,3
79490,26,2
16160,26,2
27380,26,2
27440,26,2
27880,26,2
30340,26,2
37420,26,2
38700,26,2
40000,26,2
42460,26,2
999999,26,99
44440,26,2
44940,26,2
46320,26,2
999999,26,2
50560,26,2
53960,26,2
59440,26,2
59920,26,2
61020,26,2
10040,26,3
62020,26,2
64900,26,2
65440,26,2
69020,26,2
70040,26,2
70060,26,3
75100,26,2
74900,26,2
77860,26,2
80700,26,2
83060,26,2
84240,26,3
85480,26,3
86860,26,3
88140,26,2
88260,26,2
4105,26,2
69020,26,0
99125,26,1
999999,26,5
99127,26,0
99127,26,1
7300,26,3
36920,26,2
37860,26,2
57280,26,2
63540,26,2
72840,26,2
69880,26,2
99129,26,0
99129,26,1
38300,26,3
54340,26,3
69680,26,2
85580,26,2
99131,26,0
99131,26,1
60860,26,2
99133,26,0
99133,26,1
26640,26,2
999999,26,99
51660,26,2
67820,26,2
99135,26,0
99135,26,1
99137,26,0
99137,26,1
31720,26,2
81700,26,2
99139,26,0
99139,26,1
18020,26,2
27960,26,2
33340,26,2
38640,26,2
39800,26,2
75820,26,2
89260,26,2
1360,26,0
38640,26,9
99141,26,0
99141,26,1
54120,26,2
60680,26,2
999999,26,99
69260,26,2
99143,26,0
99143,26,1
21640,26,3
49840,26,3
69540,26,2
68200,26,3
69560,26,3
31960,26,3
99145,26,0
99145,26,1
8540,26,2
13540,26,3
15140,26,2
30200,26,2
68340,26,3
999999,26,99
53180,26,2
59860,26,2
70520,26,2
70540,26,3
999999,26,0
70640,26,2
79840,26,3
89320,26,2
999999,26,4
11560,26,3
10460,26,3
15160,26,3
79100,26,3
75480,26,3
79520,26,3
59860,26,2
920,26,3
99147,26,0
99147,26,1
1180,26,2
13140,26,2
51600,26,2
52080,26,2
52960,26,2
65820,26,2
70680,26,2
89000,26,2
16180,26,3
15540,26,3
40920,26,3
99149,26,0
99149,26,1
11920,26,2
14460,26,2
17360,26,2
17840,26,2
76960,26,2
79760,26,2
86920,26,2
52980,26,2
99151,26,0
99151,26,1
11180,26,2
13620,26,2
18920,26,2
21100,26,2
47280,26,2
51820,26,2
52920,26,2
54560,26,2
63260,26,2
65900,26,2
71540,26,2
99153,26,0
99153,26,1
50760,26,2
99155,26,0
99155,26,1
5080,26,2
12260,26,2
12520,26,3
18300,26,2
23500,26,2
44200,26,2
46880,26,2
55560,26,2
57520,26,2
61940,26,2
63700,26,2
82020,26,2
99157,26,0
99157,26,1
700,26,2
3220,26,3
13420,26,2
13880,26,2
27080,26,2
31180,26,2
43380,26,2
52540,26,2
54220,26,2
67900,26,2
81420,26,2
81840,26,2
84460,26,3
21600,26,3
99159,26,0
99159,26,1
5140,26,2
9220,26,2
10180,26,2
21040,26,2
32640,26,2
36960,26,2
46440,26,2
46500,26,2
52380,26,2
62980,26,2
74980,26,2
18560,26,3
42500,26,3
99161,26,0
99161,26,1
3000,26,2
15020,26,2
999999,26,2
89140,26,0
999999,26,99
50680,26,3
53920,26,2
71140,26,2
89140,26,2
999999,26,99
3000,26,0
64560,26,3
58280,26,3
99163,26,0
99163,26,1
1380,26,2
7020,26,2
21000,26,2
21020,26,2
22000,26,2
24740,26,2
28360,26,2
31420,26,2
32020,26,2
35420,26,3
35480,26,2
35520,26,2
35540,26,2
35560,26,2
35580,26,2
36280,26,2
36700,26,2
38180,26,2
40680,26,2
47800,26,2
49000,26,2
52940,26,2
58980,26,2
65060,26,2
67625,26,3
68760,26,2
68880,26,2
69180,26,2
69420,26,2
74960,26,2
77360,26,3
79000,26,2
80420,26,2
81660,26,3
84940,26,2
86000,26,2
88380,26,2
88900,26,2
40040,26,3
40040,26,3
59000,26,3
22000,26,0
13120,26,3
99163,26,1
11220,26,3
65080,26,3
99165,26,0
99165,26,1
11480,26,2
12320,26,2
50880,26,2
53320,26,2
71740,26,7
97000,26,7
97000,26,7
97000,26,7
97000,26,7
6166,27,3
9280,27,2
56920,27,2
25010,27,2
44368,27,2
51000,27,7
99001,27,1
460,27,2
39014,27,2
29096,27,2
99003,27,1
1720,27,2
6382,27,2
11494,27,2
12700,27,2
13114,27,2
22814,27,2
37322,27,2
61996,27,2
17486,27,2
26738,27,2
36836,27,2
1486,27,2
53026,27,2
29258,27,2
56950,27,2
99005,27,1
15832,27,2
22472,27,2
2728,27,2
34784,27,2
99007,27,1
5068,27,2
6256,27,2
99009,27,1
21536,27,2
58684,27,2
99011,27,1
48706,27,2
99013,27,1
39878,27,2
40310,27,2
1324,27,2
17378,27,2
34190,27,2
24506,27,2
39320,27,2
99015,27,1
46042,27,2
60844,27,2
61816,27,2
12772,27,2
99017,27,1
12160,27,2
43954,27,2
58936,27,2
64768,27,3
99019,27,1
10918,27,2
10972,27,2
999999,27,99
99021,27,1
10252,27,2
67792,27,2
38114,27,2
34928,27,2
99023,27,1
11548,27,2
43720,27,2
99025,27,1
56266,27,2
11350,27,2
37304,27,2
46798,27,2
64318,27,2
72022,27,2
99027,27,1
3574,27,2
15976,27,2
27746,27,2
43864,27,2
24182,27,2
66136,27,2
99029,27,1
3196,27,2
11746,27,2
24344,27,2
99031,27,1
24992,27,2
99033,27,1
44566,27,2
70798,27,2
69250,27,2
99035,27,1
7300,27,2
13924,27,2
7516,27,2
13978,27,2
4042,27,2
15346,27,2
46348,27,2
50416,27,2
99037,27,1
8794,27,2
20618,27,2
27530,27,2
41696,27,2
55726,27,2
61492,27,2
69700,27,2
17288,27,2
31076,27,2
1900,27,2
35180,27,2
99039,27,1
32498,27,2
69304,27,2
99041,27,1
928,27,2
48796,27,2
99043,27,1
6688,27,2
33074,27,3
69106,27,2
70924,27,2
18998,27,2
17738,27,2
43198,27,2
99045,27,1
11008,27,2
27188,27,2
35450,27,2
52450,27,2
56284,27,2
999999,27,99
38888,27,2
99047,27,1
694,27,2
838,27,2
24056,27,2
99049,27,1
9730,27,2
53620,27,2
32840,27,2
24398,27,2
72328,27,2
99051,27,1
18458,27,2
2422,27,2
99053,27,1
6616,27,2
7948,27,2
7966,27,2
14158,27,2
15148,27,2
18188,27,2
20078,27,2
24308,27,2
30140,27,2
43000,27,2
43252,27,2
44476,27,2
45628,27,2
48580,27,2
49012,27,2
51730,27,2
54214,27,2
54808,27,2
56680,27,2
57220,27,2
68818,27,2
43000,27,0
999999,27,4
18116,27,2
40166,27,2
43306,27,2
10846,27,2
41480,27,2
13168,27,2
15022,27,2
55186,27,2
43270,27,2
30842,27,2
38006,27,2
40256,27,2
99053,27,4
62014,27,2
43000,27,2
43000,27,4
99055,27,1
9226,27,2
30230,27,2
33866,27,2
61852,27,2
29510,27,2
99057,27,1
49768,27,2
496,27,2
45340,27,2
99059,27,1
9370,27,2
7282,27,2
31328,27,2
99061,27,1
7048,27,2
12502,27,2
25118,27,2
32570,27,2
44980,27,2
5698,27,2
15310,27,2
40418,27,2
99063,27,1
31562,27,2
34316,27,2
28700,27,2
99065,27,1
44044,27,2
99067,27,1
70420,27,2
2692,27,2
99069,27,1
26576,27,2
99071,27,1
31040,27,2
999999,27,99
99073,27,1
14968,27,2
39266,27,2
7138,27,2
99075,27,1
60250,27,2
65956,27,2
99077,27,1
4024,27,2
99079,27,1
36134,27,2
36746,27,2
43738,27,2
68584,27,2
99081,27,1
66046,27,2
28430,27,2
31526,27,2
34100,27,2
99083,27,1
40688,27,2
65308,27,2
43126,27,2
3250,27,2
56428,27,2
99085,27,1
23948,27,2
30644,27,2
8254,27,2
36728,27,2
60376,27,2
62788,27,2
71086,27,2
99087,27,1
39392,27,2
68674,27,2
99089,27,1
68170,27,2
62698,27,2
99091,27,1
20330,27,2
65668,27,2
69070,27,2
10792,27,2
17180,27,2
65470,27,2
99093,27,1
37448,27,2
18134,27,2
26126,27,2
13420,27,2
14878,27,2
68620,27,2
99095,27,1
42110,27,2
52522,27,2
31472,27,2
48310,27,2
99097,27,1
37556,27,2
44422,27,2
50776,27,2
53080,27,2
56176,27,2
99099,27,1
2908,27,2
190,27,2
8164,27,2
40346,27,2
99101,27,1
22958,27,2
60808,27,2
99103,27,1
47068,27,2
58036,27,2
99105,27,1
71734,27,2
262,27,2
99107,27,1
172,27,2
65938,27,2
99109,27,1
54880,27,2
62806,27,2
99111,27,1
20906,27,2
50164,27,2
50470,27,2
3970,27,2
28520,27,2
46060,27,2
49732,27,2
15184,27,2
99113,27,1
64570,27,2
99115,27,1
99117,27,1
51388,27,2
99119,27,1
13870,27,2
17612,27,2
21986,27,2
20978,27,2
19700,27,2
21158,27,2
39050,27,2
11962,27,2
99121,27,1
24074,27,2
62500,27,2
99123,27,1
2026,27,2
20420,27,2
35738,27,2
40382,27,2
44530,27,2
45430,27,2
47221,27,2
55852,27,2
58000,27,2
69970,27,2
37502,27,2
59998,27,2
66460,27,2
47104,27,2
99125,27,1
99127,27,1
35288,27,2
53656,27,2
44116,27,2
67396,27,2
67846,27,2
99129,27,1
20222,27,2
28124,27,2
48256,27,2
53890,27,2
6076,27,2
8488,27,2
14716,27,2
22364,27,2
56572,27,2
99131,27,1
20546,27,2
46924,27,2
17126,27,2
38150,27,2
44296,27,2
99133,27,1
38564,27,2
99135,27,1
55546,27,2
68224,27,2
25604,27,2
99137,27,1
2872,27,2
3106,27,2
6148,27,2
8524,27,2
11386,27,2
17000,27,2
19142,27,2
19934,27,2
23714,27,2
28790,27,2
30302,27,2
44548,27,2
52630,27,2
67288,27,2
21338,27,2
33416,27,2
28682,27,2
17000,27,0
13006,27,2
7534,27,3
69898,27,3
17018,27,3
99139,27,1
4834,27,2
32174,27,2
45808,27,2
59350,27,2
58738,27,2
52594,27,2
99141,27,1
5752,27,2
18674,27,2
4618,27,2
99143,27,1
2152,27,2
23300,27,2
25658,27,2
23678,27,2
28394,27,2
71122,27,2
99145,27,1
12484,27,2
41570,27,2
49966,27,2
56896,27,2
58648,27,2
67612,27,2
54268,27,2
4762,27,2
8092,27,2
33164,27,2
57130,27,2
58612,27,2
622,27,2
29582,27,2
99147,27,1
49300,27,2
6580,27,2
99149,27,1
44242,27,2
26936,27,2
44242,27,0
99151,27,1
1864,27,2
5212,27,2
32876,27,2
99153,27,1
38060,27,2
62446,27,2
5482,27,2
8110,27,2
17342,27,2
11602,27,2
28754,27,2
99155,27,1
8200,27,2
69844,27,2
99157,27,1
34172,27,2
51424,27,2
67378,27,2
18530,27,2
32642,27,2
99159,27,1
67504,27,2
59152,27,2
66874,27,2
41660,27,2
99161,27,1
31706,27,2
45862,27,2
68296,27,2
99163,27,1
4114,27,2
21770,27,2
39428,27,2
45790,27,2
58018,27,2
62824,27,2
13456,27,2
47680,27,2
71428,27,2
34244,27,2
71428,27,2
30392,27,2
47914,27,2
316,27,2
99165,27,1
39230,27,2
57040,27,2
99167,27,1
7462,27,2
99169,27,1
56788,27,2
71032,27,2
24524,27,2
36800,27,2
99171,27,1
8452,27,2
15454,27,2
30284,27,2
999999,27,99
1684,27,2
999999,27,2
99173,27,1
9604,27,2
25280,27,2
11656,27,2
98000,27,0
98000,27,0
2026,27,0
99109,27,0
40688,27,0
24308,27,0
56896,27,0
7300,27,0
15832,27,0
64570,27,0
67288,27,0
99137,27,0
99013,27,0
58000,27,0
97000,27,7
51000,27,7
51000,27,7
51000,27,7
51000,27,7
51000,27,7
46964,29,2
17650,29,2
51000,29,5
51000,29,5
51000,29,0
51000,29,0
51000,29,0
75310,29,2
27064,29,2
56342,29,2
26974,29,2
46730,29,2
61994,29,2
28072,29,2
72898,29,2
32824,29,2
25552,29,2
14194,29,2
35396,29,2
99001,29,1
39026,29,2
53534,29,2
99003,29,1
66044,29,2
